Id,SalePrice
2735,133497.1479907956
2736,144410.96722569512
2737,122839.9916284886
2738,133074.03411532968
2739,163116.95363444232
2740,125903.88497592749
2741,148710.8236330715
2742,155041.84794151172
2743,149966.6948715512
2744,150192.74217483655
2745,135466.48620460043
2746,135270.1356811633
2747,133899.7362087096
2748,114538.50170656513
2749,129121.82204481035
2750,136128.121375099
2751,134202.52565884133
2752,197641.95564456552
2753,150074.6610458518
2754,202873.09925653963
2755,133802.54148847083
2756,91918.30118566644
2757,68221.36726583725
2758,85460.85081768624
2759,151027.2948879649
2760,130573.23586062911
2761,146839.13057867563
2762,145092.10355419604
2763,180567.8633272491
2764,147421.95755476455
2765,289884.9356424449
2766,128887.43890467004
2767,90588.81344580396
2768,131921.3506038579
2769,123963.86003629984
2770,148198.69463065345
2771,119495.75804097316
2772,119748.3102143569
2773,144790.46813991008
2774,137834.87418963533
2775,126821.13414353179
2776,140241.494549066
2777,144410.75716457138
2778,114272.65239464467
2779,122755.20323066071
2780,105739.88776353333
2781,101080.72355988814
2782,97394.92095665378
2783,110765.17310874877
2784,129437.79498626076
2785,132985.8807529644
2786,74791.5970532498
2787,119664.14913443844
2788,79623.2626536656
2789,190393.61600188594
2790,91966.88990523436
2791,115676.34552929328
2792,64357.78132072079
2793,164197.6948567215
2794,105291.91330368933
2795,118846.76885368608
2796,99025.24635755215
2797,190761.44653642306
2798,112130.90462486091
2799,118775.13165873615
2800,67699.15453480276
2801,109664.28619857357
2802,133405.00359236638
2803,158577.50939450838
2804,119876.53001029312
2805,93227.75897575634
2806,85828.87921072343
2807,155579.7690178284
2808,150921.1644655105
2809,136440.4242775431
2810,134126.5886679313
2811,157595.60251894125
2812,149198.30160236603
2813,149854.9082493321
2814,149939.88379206552
2815,97252.58550656032
2816,251833.95670880753
2817,141170.07900940313
2818,131553.40096562778
2819,160862.7292991876
2820,142696.1145234495
2821,106022.7242384602
2822,192802.54126019852
2823,250231.30554920825
2824,174553.72634206878
2825,123677.59824488542
2826,133639.55897403302
2827,137972.45523291957
2828,211401.15980986596
2829,191536.08318740776
2830,228318.0206331964
2831,179671.36208487247
2832,227256.3827744942
2833,292154.1142933198
2834,216023.15738005628
2835,225172.58948276524
2836,190543.88167656728
2837,158215.9601972919
2838,146040.5943347509
2839,177486.06703087923
2840,197110.16279035207
2841,204955.7683667915
2842,224640.88872612416
2843,147534.6752618721
2844,163473.5479450941
2845,120445.93543575863
2846,213406.54580344987
2847,199571.28951533095
2848,212310.10527033694
2849,207741.66069410407
2850,272890.6070581952
2851,230364.0283517542
2852,223486.33040302462
2853,233908.3394889828
2854,140325.21111861922
2855,202294.01362899208
2856,204811.65231745742
2857,187319.9261334629
2858,202376.81988794514
2859,128888.43568718852
2860,124517.32515502552
2861,127581.74462287861
2862,193419.41577019246
2863,121855.027727155
2864,249547.78010662497
2865,141314.00807092688
2866,132371.2374144641
2867,94224.78950431955
2868,116641.99740200274
2869,121351.92414563397
2870,137583.80998163347
2871,83282.51235174725
2872,57316.642710272274
2873,103440.36782775466
2874,140163.70016076494
2875,122429.347962551
2876,158723.13986571832
2877,136775.65216432273
2878,164975.19933062437
2879,137362.89559980092
2880,104893.84883698817
2881,142767.79286189566
2882,163916.18174897984
2883,186285.60218428454
2884,183260.9754501947
2885,190219.29265451746
2886,205456.4238143388
2887,100521.06104023184
2888,133126.40998048097
2889,59202.82694602717
2890,83997.08437830643
2891,137369.176241979
2892,50947.116649832875
2893,93584.0254069826
2894,50653.98317864612
2895,314705.42784878303
2896,288614.65225540526
2897,205132.17594782502
2898,150240.73545692186
2899,218290.0711137077
2900,164266.87846336374
2901,198056.46451524843
2902,185145.0017489422
2903,335594.9382971325
2904,346347.4961956358
2905,98022.1010308515
2906,202302.13030589325
2907,109440.97290545287
2908,132639.56460093192
2909,139217.04602042164
2910,82233.30184162347
2911,83022.31065405592
2912,147936.39482960847
2913,88064.49667379701
2914,81071.54829881211
2915,82178.07734133309
2916,84743.71192909879
2917,158946.76542103806
2918,115905.20155885986
2919,223240.8188044752
